Date,High,Low,Open,Close,Volume,Adj Close
2020-07-09,14.292667388916016,13.069999694824219,13.666666984558105,14.045999526977539,25341000.0,14.04438304901123
2020-07-10,14.197999954223633,13.481332778930664,14.073332786560059,13.906000137329102,16764000.0,13.904399871826172
2020-07-13,14.961333274841309,13.133333206176758,14.492667198181152,13.211999893188477,24480000.0,13.210478782653809
2020-07-14,13.961999893188477,12.40133285522461,12.993332862854004,13.911999702453613,25491000.0,13.910398483276367
2020-07-15,14.21066665649414,13.133333206176758,14.199999809265137,13.772666931152344,20254500.0,13.771081924438477
2020-07-16,13.76533317565918,13.126667022705078,13.333999633789062,13.604666709899902,13903500.0,13.603100776672363
2020-07-17,14.00333309173584,13.600000381469727,13.854000091552734,13.856666564941406,12028500.0,13.855072021484375
2020-07-20,14.774666786193848,13.62733268737793,13.92199993133545,14.71066665649414,16717500.0,14.70897388458252
2020-07-21,15.035332679748535,14.246000289916992,14.965332984924316,14.399333000183105,16822500.0,14.397675514221191
2020-07-22,14.903332710266113,14.21733283996582,14.533332824707031,14.571999549865723,13956000.0,14.570322036743164
2020-07-23,14.940667152404785,13.510000228881836,14.552000045776367,13.893333435058594,22534500.0,13.89173412322998
2020-07-24,13.833333015441895,12.630666732788086,13.157999992370605,13.231332778930664,19546500.0,13.229809761047363
2020-07-27,14.500666618347168,13.715332984924316,13.733332633972168,14.48466682434082,17731500.0,14.482999801635742
2020-07-28,14.231332778930664,13.553333282470703,14.231332778930664,13.628000259399414,20592000.0,13.626431465148926
2020-07-29,14.652667045593262,13.954667091369629,14.050000190734863,14.510666847229004,19687500.0,14.508996963500977
2020-07-30,15.375332832336426,14.299332618713379,14.310667037963867,15.359999656677246,25672500.0,15.358231544494629
2020-07-31,15.475333213806152,14.447333335876465,15.473999977111816,15.100666999816895,26299500.0,15.098929405212402
2020-08-03,16.077999114990234,15.390000343322754,15.390666961669922,15.999333381652832,16984500.0,15.997491836547852
2020-08-04,16.71066665649414,15.88266658782959,15.926667213439941,16.68666648864746,12100500.0,16.68474578857422
2020-08-05,16.85066795349121,16.266666412353516,16.634666442871094,16.65399932861328,12822000.0,16.652082443237305
2020-08-06,16.67333221435547,16.086000442504883,16.53733253479004,16.593332290649414,10840500.0,16.59142303466797
2020-08-07,16.733333587646484,15.444000244140625,16.474666595458984,16.029333114624023,17872500.0,16.027488708496094
2020-08-10,16.232667922973633,15.334667205810547,16.124666213989258,16.03933334350586,11625000.0,16.037487030029297
2020-08-11,16.474000930786133,15.383333206176758,15.994000434875488,15.508000373840332,15201000.0,15.50621509552002
2020-08-12,17.155332565307617,15.774666786193848,15.905332565307617,17.06999969482422,18397500.0,17.068035125732422
2020-08-13,17.077333450317383,16.268667221069336,17.077333450317383,16.511333465576172,12742500.0,16.50943374633789
2020-08-14,17.06599998474121,16.308666229248047,16.65333366394043,16.453332901000977,12001500.0,16.451438903808594
2020-08-17,17.281333923339844,16.779333114624023,16.858667373657227,17.076000213623047,11739000.0,17.07403564453125
2020-08-18,17.374666213989258,16.625999450683594,17.275999069213867,16.79400062561035,11410500.0,16.792068481445312
2020-08-19,16.931333541870117,16.319332122802734,16.812667846679688,16.468000411987305,10309500.0,16.46610450744629
2020-08-20,16.28066635131836,15.69333267211914,15.97933292388916,16.03933334350586,16498500.0,16.037487030029297
2020-08-21,16.399999618530273,15.766667366027832,16.045333862304688,16.392667770385742,10789500.0,16.39078140258789
2020-08-24,17.04800033569336,16.474666595458984,16.889333724975586,16.84600067138672,11776500.0,16.84406089782715
2020-08-25,17.391332626342773,16.876667022705078,16.876667022705078,17.3886661529541,11626500.0,17.38666534423828
2020-08-26,17.71933364868164,17.25933265686035,17.504667282104492,17.584667205810547,11527500.0,17.582643508911133
2020-08-27,17.75933265686035,16.589332580566406,17.663999557495117,16.89933204650879,17893500.0,16.89738655090332
2020-08-28,17.87266731262207,16.8973331451416,17.005332946777344,17.856666564941406,13989000.0,17.854610443115234
2020-08-31,18.19333267211914,17.387332916259766,17.840667724609375,17.80666732788086,12093000.0,17.804616928100586
2020-09-01,18.833332061767578,17.87066650390625,18.126667022705078,18.80933380126953,10255500.0,18.80716896057129
2020-09-02,20.75933265686035,19.1213321685791,19.628000259399414,20.496667861938477,18729000.0,20.494308471679688
2020-09-03,19.600000381469727,16.6026668548584,19.571332931518555,16.998666763305664,37044000.0,16.9967098236084
2020-09-04,17.363332748413086,14.670666694641113,16.615999221801758,16.527332305908203,26686500.0,16.52543067932129
2020-09-08,15.612667083740234,14.131333351135254,14.708666801452637,14.173999786376953,21556500.0,14.172368049621582
2020-09-09,15.686667442321777,14.666666984558105,15.209333419799805,15.345999717712402,19171500.0,15.344233512878418
2020-09-10,16.07933235168457,14.426667213439941,15.850000381469727,14.708666801452637,19227000.0,14.706974029541016
2020-09-11,15.475333213806152,14.191332817077637,15.029333114624023,14.657333374023438,14871000.0,14.655646324157715
2020-09-14,15.854000091552734,15.210000038146973,15.553333282470703,15.583999633789062,11850000.0,15.582205772399902
2020-09-15,16.68600082397461,16.097999572753906,16.15399932861328,16.385332107543945,11725500.0,16.383445739746094
2020-09-16,16.781999588012695,15.833333015441895,16.591999053955078,15.892000198364258,10791000.0,15.89017105102539
2020-09-17,15.971332550048828,14.554667472839355,14.749333381652832,15.81933307647705,14704500.0,15.817512512207031
2020-09-18,16.202667236328125,14.520000457763672,16.014667510986328,15.081999778747559,17329500.0,15.0802640914917
2020-09-21,15.031999588012695,13.894000053405762,14.189332962036133,15.009332656860352,25779000.0,15.00760555267334
2020-09-22,15.576666831970215,14.5513334274292,15.357333183288574,15.553333282470703,13864500.0,15.551543235778809
2020-09-23,15.786666870117188,14.262666702270508,15.464667320251465,14.395333290100098,14178000.0,14.3936767578125
2020-09-24,15.407333374023438,14.066666603088379,14.094667434692383,14.815999984741211,24952500.0,14.814294815063477
2020-09-25,15.550000190734863,14.223999977111816,14.895999908447266,15.45533275604248,15505500.0,15.453554153442383
2020-09-28,16.732667922973633,15.76200008392334,16.041332244873047,16.71733283996582,15123000.0,16.715408325195312
2020-09-29,17.27199935913086,16.607999801635742,16.607999801635742,16.856666564941406,19848000.0,16.854726791381836
2020-09-30,17.398666381835938,16.600000381469727,16.700666427612305,16.87933349609375,20143500.0,16.877389907836914
2020-10-01,18.07866668701172,17.340667724609375,17.52199935913086,17.92733383178711,18271500.0,17.925270080566406
2020-10-02,17.45199966430664,16.284000396728516,16.67133331298828,16.32933235168457,24060000.0,16.32745361328125
2020-10-05,17.92533302307129,16.768667221069336,16.790666580200195,17.92333221435547,14751000.0,17.921268463134766
2020-10-06,18.889333724975586,17.400667190551758,17.862667083740234,17.617332458496094,16638000.0,17.615304946899414
2020-10-07,18.78333282470703,18.35066795349121,18.37066650390625,18.68000030517578,13549500.0,18.6778507232666
2020-10-08,19.432666778564453,18.952667236328125,19.170000076293945,19.32866668701172,11172000.0,19.32644271850586
2020-10-09,20.496000289916992,19.92333221435547,20.019332885742188,20.342666625976562,18609000.0,20.34032440185547
2020-10-12,21.553333282470703,20.801332473754883,21.089332580566406,21.22599983215332,15901500.0,21.223556518554688
2020-10-13,21.676000595092773,20.833999633789062,21.250667572021484,21.200666427612305,14068500.0,21.198226928710938
2020-10-14,21.592666625976562,20.494667053222656,21.338666915893555,20.864667892456055,11320500.0,20.862266540527344
2020-10-15,20.82933235168457,19.575332641601562,19.80066680908203,20.700000762939453,10518000.0,20.69761848449707
2020-10-16,21.21666717529297,20.36400032043457,21.211999893188477,20.404666900634766,8916000.0,20.402318954467773
2020-10-19,21.262666702270508,19.845333099365234,20.866666793823242,20.076000213623047,11283000.0,20.07369041442871
2020-10-20,20.520666122436523,19.843332290649414,20.360666275024414,20.011999130249023,6909000.0,20.009695053100586
2020-10-21,20.25,19.549333572387695,20.155332565307617,19.589332580566406,8161500.0,19.587078094482422
2020-10-22,19.92066764831543,18.91266632080078,19.72599983215332,19.658000946044922,9789000.0,19.655738830566406
2020-10-23,19.479333877563477,18.8353328704834,19.479333877563477,19.3700008392334,6975000.0,19.36777114868164
2020-10-26,19.133333206176758,17.399999618530273,18.883333206176758,18.132667541503906,13960500.0,18.13058090209961
2020-10-27,18.665332794189453,17.726667404174805,18.516666412353516,17.94533348083496,7834500.0,17.943267822265625
2020-10-28,17.0853328704834,16.0939998626709,17.07466697692871,16.159332275390625,15634500.0,16.157472610473633
2020-10-29,17.8973331451416,16.131999969482422,16.267332077026367,17.445999145507812,10749000.0,17.44399070739746
2020-10-30,17.184667587280273,16.007333755493164,16.89533233642578,16.59666633605957,11187000.0,16.594755172729492
2020-11-02,17.399999618530273,16.423999786376953,17.142000198364258,16.86400032043457,10897500.0,16.862058639526367
2020-11-03,18.25933265686035,17.294666290283203,17.333332061767578,17.867332458496094,12472500.0,17.865276336669922
2020-11-04,19.968666076660156,18.28333282470703,18.963333129882812,19.739999771118164,17590500.0,19.737728118896484
2020-11-05,22.49066734313965,21.32666778564453,21.333332061767578,22.343332290649414,20565000.0,22.340761184692383
2020-11-06,23.68000030517578,21.93400001525879,22.14933204650879,23.492666244506836,15370500.0,23.489961624145508
2020-11-09,25.59866714477539,22.554000854492188,24.961999893188477,22.595333099365234,16741500.0,22.59273338317871
2020-11-10,22.292667388916016,20.406667709350586,21.996000289916992,20.56333351135254,16570500.0,20.56096649169922
2020-11-11,22.91200065612793,21.499332427978516,21.53066635131836,22.804000854492188,11782500.0,22.801376342773438
2020-11-12,23.093332290649414,21.58066749572754,22.842666625976562,21.92133331298828,11928000.0,21.91880989074707
2020-11-13,23.312000274658203,22.278667449951172,22.65999984741211,22.73466682434082,10963500.0,22.7320499420166
2020-11-16,24.446666717529297,23.100000381469727,23.270000457763672,24.411333084106445,12468000.0,24.408523559570312
2020-11-17,24.215999603271484,23.281333923339844,24.1560001373291,23.816667556762695,9009000.0,23.813926696777344
2020-11-18,24.45400047302246,23.272666931152344,23.91866683959961,23.31133270263672,10455000.0,23.30864906311035
2020-11-19,24.4060001373291,22.680667877197266,23.233333587646484,24.393333435058594,8220000.0,24.390525817871094
2020-11-20,24.978666305541992,23.908000946044922,24.37066650390625,23.997333526611328,11338500.0,23.994571685791016
2020-11-23,25.29199981689453,24.083999633789062,24.43400001525879,25.083332061767578,11436000.0,25.0804443359375
2020-11-24,25.566667556762695,24.30933380126953,25.53333282470703,25.488666534423828,9943500.0,25.485733032226562
2020-11-25,25.8613338470459,24.91200065612793,25.366666793823242,25.215999603271484,6964500.0,25.213096618652344
2020-11-27,26.60533332824707,25.720666885375977,25.721332550048828,26.083999633789062,8937000.0,26.080997467041016
2020-11-30,27.150667190551758,25.268667221069336,26.236000061035156,27.064666748046875,10632000.0,27.061552047729492
2020-12-01,28.932666778564453,27.53333282470703,27.746000289916992,28.500667572021484,12735000.0,28.497386932373047
2020-12-02,29.101999282836914,28.066667556762695,28.218666076660156,28.71733283996582,7210500.0,28.714027404785156
2020-12-03,29.68600082397461,28.634000778198242,29.231332778930664,28.76066780090332,7801500.0,28.757356643676758
2020-12-04,31.19333267211914,28.978666305541992,29.235332489013672,31.154666900634766,10473000.0,31.151081085205078
2020-12-07,31.736000061035156,30.687999725341797,31.736000061035156,31.562000274658203,8889000.0,31.558366775512695
2020-12-08,32.27333450317383,31.041332244873047,31.450666427612305,31.959999084472656,6286500.0,31.95631980895996
2020-12-09,32.16133117675781,28.618000030517578,31.606666564941406,29.226667404174805,19231500.0,29.223302841186523
2020-12-10,29.82200050354004,28.134000778198242,28.6200008392334,29.170000076293945,11490000.0,29.166643142700195
2020-12-11,28.859333038330078,27.266666412353516,28.413333892822266,28.163333892822266,13248000.0,28.160093307495117
2020-12-14,29.683332443237305,28.799999237060547,28.988666534423828,29.224000930786133,10854000.0,29.220638275146484
2020-12-15,30.687332153320312,29.750667572021484,30.281333923339844,30.44266700744629,7351500.0,30.439163208007812
2020-12-16,30.722000122070312,29.695999145507812,30.709999084472656,30.375333786010742,6372000.0,30.371837615966797
2020-12-17,30.99066734313965,30.180667877197266,30.91933250427246,30.538000106811523,6106500.0,30.53448486328125
2020-12-18,30.866666793823242,29.55733299255371,30.733333587646484,30.139333724975586,8797500.0,30.1358642578125
2020-12-21,29.694000244140625,28.166667938232422,29.0,29.54599952697754,11620500.0,29.542598724365234
2020-12-22,29.820667266845703,28.754667282104492,29.700666427612305,29.433332443237305,6235500.0,29.433332443237305
2020-12-23,29.799333572387695,28.78333282470703,29.623332977294922,28.82200050354004,4338000.0,28.82200050354004
2020-12-24,29.660667419433594,29.029333114624023,29.166667938232422,29.65399932861328,2637000.0,29.65399932861328
2020-12-28,30.733333587646484,29.368000030517578,30.621999740600586,29.485332489013672,7542000.0,29.485332489013672
2020-12-29,29.866666793823242,28.284000396728516,29.866666793823242,29.2586669921875,7833000.0,29.2586669921875
2020-12-30,30.891332626342773,29.600000381469727,29.672000885009766,30.771333694458008,7807500.0,30.771333694458008
2020-12-31,31.183332443237305,30.17733383178711,30.774667739868164,31.09866714477539,5871000.0,31.09866714477539
2021-01-04,33.654666900634766,29.930667877197266,31.672000885009766,30.66933250427246,17731500.0,30.66933250427246
2021-01-05,32.505332946777344,30.444000244140625,30.444000244140625,32.44599914550781,8538000.0,32.44599914550781
2021-01-06,34.160667419433594,31.284000396728516,31.527999877929688,32.207332611083984,16782000.0,32.207332611083984
2021-01-07,36.121334075927734,33.615333557128906,33.645999908447266,35.75666809082031,10443000.0,35.75666809082031
2021-01-08,37.94200134277344,34.62933349609375,37.50733184814453,35.78666687011719,13090500.0,35.78666687011719
2021-01-11,37.874000549316406,34.933998107910156,34.96533203125,37.09000015258789,9625500.0,37.09000015258789
2021-01-12,38.7586669921875,36.70600128173828,37.66533279418945,37.818668365478516,10501500.0,37.818668365478516
2021-01-13,38.93333435058594,37.400001525878906,38.62066650390625,37.919334411621094,6897000.0,37.919334411621094
2021-01-14,41.612667083740234,39.220001220703125,39.220001220703125,40.38666534423828,11373000.0,40.38666534423828
